"par.set","country","inst","man.source","app.mthd","ct.grp","n.obs","ct.mean","er.mean","MBE","MAE","RMSE","ME"
"h","UK",202,"cat","ts","(0,24]",105,9.30095238095238,0.0826464647619048,-0.018291069012077,0.0394963512549212,0.0550706599278178,0.501782090701026
"h","UK",202,"cat","ts","(24,48]",42,37.4071428571429,0.140746666666667,-0.0143990267096842,0.0592514967569883,0.0788681261989564,0.411834175332765
"h","UK",202,"cat","ts","(48,72]",44,60.2886363636364,0.170602204545455,-0.0109748008469563,0.0721764149834198,0.106763203388563,0.358375378341098
"h","UK",202,"cat","ts","(72,96]",23,73.8521739130435,0.194150304347826,-0.0156805667826514,0.0967729025073249,0.143252448715582,0.33237215543111
"h","UK",202,"cat","ts","(96,120]",23,117.852173913043,0.178549347826087,0.0193175838810248,0.0756942922595927,0.103487647888637,0.262281167176618
"h","UK",202,"cat","ts","(120,144]",23,122.034782608696,0.20703,0.00421638430595323,0.099842285183556,0.143257559149048,0.228291895237362
"h","UK",202,"cat","ts","(144,168]",32,165.565625,0.18787603125,0.0377644606677478,0.0870430449457972,0.110258250526871,0.127170814440117
"h","UK",202,"cat","ts","(168,192]",14,169.564285714286,0.220016857142857,0.0109811687086026,0.114203338045026,0.171204137468708,0.221118965701932
"h","UK",202,"pig","bsth","(0,24]",57,4.3,0.0354197257894737,-0.00499261654725212,0.0201777869630746,0.0315788717397414,0.207293884832264
"h","UK",202,"pig","bsth","(24,48]",19,29.8526315789474,0.0739552473684211,-0.0179564238833306,0.0365369937628928,0.0520798121138846,-0.0640181796156023
"h","UK",202,"pig","bsth","(48,72]",14,49.8642857142857,0.0913157571428571,-0.0210359204156947,0.0427876792894404,0.0622659496328929,-0.0993854663314317
"h","UK",202,"pig","bsth","(72,96]",9,94.0666666666667,0.111086222222222,-0.00867205091048184,0.0414972201074865,0.0527890449062915,0.0629461681138226
"h","UK",202,"pig","bsth","(96,120]",9,98.6666666666667,0.111049222222222,-0.0110869040811739,0.0494058174755069,0.0679276837169887,0.077276225198591
"h","UK",202,"pig","bsth","(120,144]",9,142.733333333333,0.141868555555556,-0.00512827298363355,0.0489493161705566,0.0599063185522547,-0.00111896220141583
"h","UK",202,"pig","bsth","(144,168]",9,147.922222222222,0.104873777777778,0.0229189252184952,0.0603301689202818,0.0775954418513147,-0.00361664853287524
"i","CH",207,"cat","bc","(0,24]",277,6.96423671480144,0.141150106498195,-0.00504217120160994,0.0355167122834595,0.0513652956926747,0.693131888987831
"i","CH",207,"cat","bc","(24,48]",115,34.6387739130435,0.230490956521739,-0.0063096064045388,0.0407868962099625,0.0535562605983495,0.657599770481694
"i","CH",207,"cat","bc","(48,72]",23,52.7354347826087,0.237946086956522,0.0096002271602574,0.0361684027628058,0.0426692945106911,0.892815687749427
"i","CH",207,"cat","bc","(72,96]",3,82.8666666666667,0.454346666666667,-0.0189336601507717,0.0189336601507717,0.0197423345430002,-1596.2306524312
"i","CH",207,"cat","bc","(96,120]",4,108.2,0.461145,-0.00155650415885253,0.0067467725029664,0.00723919436087925,-42.7071245341731
"i","CH",207,"cat","bsth","(0,24]",142,7.6614438028169,0.0577338253521127,0.0121428494466351,0.0245839255900131,0.0336626015166658,0.513942878411524
"i","CH",207,"cat","bsth","(24,48]",45,32.8487333333333,0.109463911111111,0.0191134624213775,0.0380368705761508,0.0466040522234512,0.501208037346224
"i","CH",207,"cat","bsth","(48,72]",17,56.6598235294118,0.152029411764706,0.00775601882350782,0.0300705800428213,0.0336704225585575,0.790189640316126
"i","CH",207,"cat","bsth","(72,96]",3,76.517,0.201216666666667,0.00525504555354969,0.0318484130287478,0.0360364555405418,0.191167117555085
"i","CH",207,"cat","os","(0,24]",8,10.125,0.047273,-0.0176571107169873,0.0176571107169873,0.0183536130919959,-3.0777046118237
"i","CH",207,"cat","os","(24,48]",8,36.779125,0.063516,-0.0157690784628922,0.0157690784628922,0.0161289915490382,-61.2825979070763
"i","CH",207,"cat","ts","(0,24]",54,7.81443481481482,0.04909008,-0.00758481352191403,0.00921007905552658,0.013521515797122,0.833972012190177
"i","CH",207,"cat","ts","(24,48]",25,35.07112,0.08790132,-0.00616031456563461,0.00996719962269478,0.013427622273671,0.615109943908857
"i","CH",207,"cat","ts","(48,72]",5,53.1498,0.0855212,-0.00090568261311966,0.00440563896672182,0.00511433801037675,0.860347834189839
"i","CH",207,"pig","bc","(0,24]",58,6.66436310344828,0.0680149724137931,-0.0172022475210251,0.0233477766527752,0.0312818813246806,0.150086558273725
"i","CH",207,"pig","bc","(24,48]",29,35.437275862069,0.108222724137931,0.000984205090701865,0.02380586701069,0.0281538420306979,-0.772125921163781
"i","CH",207,"pig","bc","(48,72]",5,51.7734,0.123424,0.0173707644812677,0.0321434580029024,0.0340780472059779,-3.7223763357176
"i","DK",104,"cat","bsth","(0,24]",6,9.69438333333333,0.0828356333333333,-0.0045259317812662,0.0390676059235205,0.0542858805010061,0.520982592705701
"i","DK",104,"cat","bsth","(24,48]",1,47.167,0.06707,0.134663379444615,0.134663379444615,0.134663379444615,-Inf
"i","DK",104,"cat","bsth","(48,72]",1,49.25,0.35363,-0.126453369648633,0.126453369648633,0.126453369648633,-Inf
"i","DK",104,"cat","bsth","(72,96]",2,95.292,0.259175,0.011651649318476,0.167773766273059,0.168177874826886,-0.173250060243627
"i","DK",104,"cat","bsth","(144,168]",2,167.71,0.295915,0.00790843665311393,0.173153882374815,0.173334388832014,-0.111711908908348
"i","DK",104,"pig","bc","(0,24]",18,13.0611111111111,0.0878151666666667,0.0288840259786129,0.0351802115327125,0.0553862807599721,-5.06187572030045
"i","DK",104,"pig","bc","(24,48]",9,45.2611111111111,0.11897,0.0558851470766203,0.0567713592959718,0.0756193008467794,-6.13215346331329
"i","DK",104,"pig","bc","(72,96]",9,94.4377777777778,0.134363555555556,0.118409832986121,0.118409832986121,0.129092467545986,-14.766296980777
"i","DK",104,"pig","bc","(144,168]",8,165.08,0.147276375,0.203505819948973,0.203505819948973,0.212084440203809,-44.1076490496861
"i","DK",104,"pig","bc","(168,192]",1,172.05,0.20539,0.162412752264702,0.162412752264702,0.162412752264702,-Inf
"i","DK",104,"pig","bsth","(0,24]",39,10.3662512820513,0.0573497512820513,0.00261289466938384,0.0266900444260453,0.0369478920800182,0.354903520618418
"i","DK",104,"pig","bsth","(24,48]",15,41.7400666666667,0.100746466666667,-0.0031854515287056,0.0415526705071191,0.0578188520861341,0.0824070458730378
"i","DK",104,"pig","bsth","(48,72]",4,49.4585,0.19399725,-0.0895135052221063,0.102611251262169,0.130619994749584,-0.975334784180047
"i","DK",104,"pig","bsth","(72,96]",11,94.547,0.121556090909091,0.00322696179969984,0.0418981791822251,0.0564439610130967,0.258259997817009
"i","DK",104,"pig","bsth","(96,120]",6,96.375,0.176228166666667,-0.051062419845155,0.0853079640570787,0.117608982936938,-0.185789795462406
"i","DK",104,"pig","bsth","(144,168]",10,165.277,0.1185501,0.0407463253659118,0.0460683696993976,0.0581731335285509,-0.164042472541619
"i","DK",104,"pig","bsth","(168,192]",7,169.522857142857,0.217899285714286,-0.0544395213896853,0.100490637717799,0.123991902163304,-0.217094175739497
"i","DK",204,"cat","bsth","(0,24]",5,7.83622,0.1469872,0.0187409145987715,0.0213435884309874,0.0303701896899053,0.913641117166293
"i","DK",204,"cat","bsth","(24,48]",1,25.333,0.1054,0.00673521141995864,0.00673521141995864,0.00673521141995864,-Inf
"i","DK",204,"cat","bsth","(48,72]",2,50.283,0.249745,0.00100746365327749,0.0077753177948788,0.00784031567119808,0.996478214999093
"i","DK",204,"cat","bsth","(72,96]",2,72.608,0.265495,0.00802085103992985,0.00802085103992985,0.00862202622171486,0.995647881293753
"i","DK",204,"cat","bsth","(96,120]",1,96.917,0.14634,0.00682719781780486,0.00682719781780486,0.00682719781780486,-Inf
"i","DK",204,"cat","bsth","(144,168]",2,145.32,0.290655,0.0156554768864846,0.0156554768864846,0.0162512827288943,0.984509864282921
"i","DK",204,"cat","bsth","(168,192]",1,168.03,0.42757,0.0113136709992349,0.0113136709992349,0.0113136709992349,-Inf
"i","DK",204,"cat","os","(0,24]",18,7.92778888888889,0.0892422222222222,-0.0233667712965115,0.0419342100667203,0.0606575004080387,0.481454151054297
"i","DK",204,"cat","os","(24,48]",3,24.889,0.0499696666666667,0.00244080417736681,0.010566015339898,0.0115506304260952,0.330990868503449
"i","DK",204,"cat","os","(48,72]",9,54.6944444444444,0.202530222222222,-0.0733806466707135,0.0957453765738696,0.113242532260078,0.0673629086540918
"i","DK",204,"cat","os","(72,96]",6,76.3638333333333,0.124182166666667,-0.00733329865145229,0.0493808733005637,0.0629112446270339,0.304953828513763
"i","DK",204,"cat","os","(96,120]",2,96.7915,0.07545,0.0194348520662003,0.0194348520662003,0.0194477825941071,-18.2548738818019
"i","DK",204,"cat","os","(120,144]",1,143.07,0.33619,-0.139042042175936,0.139042042175936,0.139042042175936,-Inf
"i","DK",204,"cat","os","(144,168]",9,152.602222222222,0.203998111111111,-0.0238583017098033,0.096057217369009,0.107500756972586,0.196252033977635
"i","DK",204,"cat","os","(168,192]",1,168.08,0.30223,-0.0924194437169459,0.0924194437169459,0.0924194437169459,-Inf
"i","DK",204,"pig","bsth","(0,24]",22,9.02351818181818,0.0670931181818182,-0.0207144834866286,0.0289160035720752,0.0355577329204348,0.262769619538958
"i","DK",204,"pig","bsth","(24,48]",2,24.5585,0.0834335,-0.0136501197713756,0.0553538244764967,0.0570120307825261,0.199877285512305
"i","DK",204,"pig","bsth","(48,72]",9,64.2647777777778,0.142166777777778,-0.0472770369243589,0.0688345099678541,0.0767479005749966,-0.447469687069878
"i","DK",204,"pig","bsth","(72,96]",2,72.4165,0.189745,-0.0686733297449774,0.0686733297449774,0.0690804574574311,-88.9189646089373
"i","DK",204,"pig","bsth","(96,120]",3,98.6056666666667,0.225526666666667,-0.0982376225464514,0.0982376225464514,0.103329946254725,-20.5024469726394
"i","DK",204,"pig","bsth","(144,168]",3,166.846666666667,0.24739,-0.0763809893695025,0.0763809893695025,0.0880758562962246,-9.5457831570767
"i","DK",204,"pig","bsth","(168,192]",5,174.93,0.137685,0.0239322270131244,0.0510474028455552,0.0563980334203976,0.418826098509188
"i","DK",205,"cat","bsth","(0,24]",18,9.62966666666667,0.142874166666667,0.0263640429694805,0.0294768702745686,0.0377662596903384,0.858886397196619
"i","DK",205,"cat","bsth","(24,48]",4,46.4415,0.2811025,-0.0169088925736151,0.0380018460216956,0.0480125547126336,0.726998561527284
"i","DK",205,"cat","bsth","(48,72]",4,60.075,0.286105,-0.0185082489932321,0.04443,0.0517990605941903,0.539748065872342
"i","DK",205,"cat","bsth","(72,96]",4,73.0415,0.384505,-0.0330143569469338,0.0331352908741104,0.0430914240735936,-1.48292122924688
"i","DK",205,"cat","bsth","(120,144]",2,141.07,0.41179,-0.0379634609560449,0.03995,0.0551110412509249,-0.903021372310597
"i","DK",205,"cat","bsth","(144,168]",4,165.365,0.3235975,-0.0102411769068762,0.0416387413510354,0.0502160069117901,0.725669462297084
"i","DK",205,"cat","os","(0,24]",10,7.410074,0.0677551,-0.00983734645599959,0.012283889906565,0.0153737233327006,0.878110163070002
"i","DK",205,"cat","os","(24,48]",2,24.117,0.097358,-0.00137477339929502,0.00137477339929502,0.00145064499427296,-8.81658215231285
"i","DK",205,"cat","os","(48,72]",4,49.425,0.14924,-0.0235167151838586,0.0235167151838586,0.0271930720891648,-10.215585353741
"i","DK",205,"cat","os","(72,96]",4,74.5,0.16999,-0.0305884825218919,0.0305884825218919,0.0314907255952634,-15.195591722377
"i","DK",205,"cat","os","(120,144]",2,143.33,0.187605,-0.00773171199448155,0.00773171199448155,0.00782351553750678,-41.8615713069518
"i","DK",205,"cat","os","(144,168]",2,166.97,0.179525,-0.00677238463050241,0.010975,0.0128963490408512,-0.38078003815642
"i","DK",205,"pig","bsth","(0,24]",58,8.15057931034483,0.0590644068965517,-0.0212188441903572,0.0294016320004681,0.0556499400528432,0.0345890951709437
"i","DK",205,"pig","bsth","(24,48]",12,38.586,0.145942333333333,-0.0765143342335939,0.0801378245489492,0.123526258548888,-0.701258217306479
"i","DK",205,"pig","bsth","(48,72]",16,57.358375,0.1231381875,-0.0367863575945686,0.0442904201359707,0.0782751018363825,-0.430644723497696
"i","DK",205,"pig","bsth","(72,96]",12,75.0416666666667,0.196365916666667,-0.0955327233315584,0.098387557987592,0.147942226760841,-0.933008015919342
"i","DK",205,"pig","bsth","(120,144]",12,140.421666666667,0.137537166666667,-0.00440494157032629,0.0359547922942888,0.0471257261381309,0.0427748170076191
"i","DK",205,"pig","bsth","(144,168]",6,159.043333333333,0.301978333333333,-0.149096187228797,0.149096187228797,0.181223748655188,-2.38165262564632
"i","DK",205,"pig","os","(0,24]",18,5.99447777777778,0.0261213888888889,-0.0148032527282019,0.0148032527282019,0.0166984922918151,-0.627792357925975
"i","DK",205,"pig","os","(24,48]",8,35.32475,0.052464375,-0.0182494547404504,0.0194555678214633,0.0219582516393345,-0.543812880043041
"i","DK",205,"pig","os","(48,72]",4,60.25,0.063231,-0.0129512358126663,0.0187121574328516,0.0193282404250219,-0.136233427332676
"i","DK",205,"pig","os","(72,96]",4,76.825,0.0695,-0.00893137112602601,0.0211348571181604,0.0230994226367387,-0.192708723953705
"i","DK",205,"pig","os","(120,144]",4,139.865,0.0961855,0.00689834176969112,0.0132174876111892,0.0160450070091416,0.0604116465845385
"i","DK",205,"pig","os","(144,168]",2,146.65,0.0574975,0.0323398362505843,0.0323398362505843,0.0364052168646831,-3.74225148501951
"i","DK",211,"cat","cs","(0,24]",12,15.4625833333333,0.0020548675,-0.000288839092225397,0.00130735740918348,0.00192778294833338,0.302130804080437
"i","DK",211,"cat","cs","(24,48]",8,44.518625,0.0052936925,-0.000332792048128976,0.00338843736770309,0.00358952541655938,0.0230775102502703
"i","FR",208,"cat","bc","(0,24]",240,12.2,0.0790578875,0.033633810984255,0.0616479494204485,0.07910404774758,-1.87035676066687
"i","FR",208,"cat","bc","(24,48]",144,36.25,0.137793770833333,0.0383571093275625,0.0398439898208226,0.0629688119674771,-3.22150356619623
"i","FR",208,"cat","bc","(48,72]",144,60.25,0.173824722222222,0.0384068205236879,0.0461969939845107,0.073786786502984,-24.7239195386639
"i","FR",208,"cat","bc","(72,96]",144,84.25,0.194100833333333,0.0526139071156264,0.0559934721501157,0.0948165057497625,-42.8897666149942
"i","FR",208,"cat","bc","(96,120]",144,108.25,0.218681527777778,0.0609930660113255,0.0656678700118812,0.10872654618627,-30.1210991003411
"i","FR",208,"cat","bc","(120,144]",144,132.25,0.240369513888889,0.0708095422249458,0.0710698565190313,0.121814359792957,-17.0428171159875
"i","FR",208,"cat","bc","(144,168]",144,156.25,0.267126180555556,0.0741668381447042,0.0805903314907554,0.134745547482372,-9.85935850577235
"i","FR",208,"cat","bsth","(0,24]",48,12.5,0.146417625,0.0187315073564121,0.0187315073564121,0.0194145991607891,0.799776963705197
"i","FR",208,"cat","bsth","(24,48]",48,36.5,0.233855625,0.0021803857252097,0.00646722507129512,0.00708147243811705,0.699816216345275
"i","FR",208,"cat","bsth","(48,72]",48,60.5,0.266080625,-0.0138314251757829,0.0142454707662329,0.0197466036846345,-0.738449848785221
"i","FR",208,"cat","bsth","(72,96]",48,84.5,0.282605833333333,-0.0199883949975202,0.0199883949975202,0.0265750614569939,-1.23564564800452
"i","FR",208,"cat","bsth","(96,120]",48,108.5,0.294874791666667,-0.0227974708447039,0.0227974708447039,0.0301446634464708,-1.32184407400503
"i","FR",208,"cat","bsth","(120,144]",48,132.5,0.306352291666667,-0.025062118471077,0.025062118471077,0.0331910276221648,-1.28237901059619
"i","FR",208,"cat","bsth","(144,168]",48,156.5,0.320176458333333,-0.0298025210912158,0.0298025210912158,0.0386072219785306,-1.46046751489216
"i","FR",208,"cat","ts","(0,24]",48,12.25,0.0341547297435417,-0.022186359837953,0.0230832675439772,0.0263831397771313,-0.700934589082367
"i","FR",208,"cat","ts","(24,48]",48,36.25,0.067434375,-0.0340229060718288,0.0340229060718288,0.0340739906655215,-51.412743003635
"i","FR",208,"cat","ts","(48,72]",48,60.25,0.0790465625,-0.022879417232628,0.022879417232628,0.0232310754065695,-74.5060244512551
"i","FR",208,"cat","ts","(72,96]",48,84.25,0.087977625,-0.0086130408239213,0.0086130408239213,0.00938403919006102,-8.94583891203927
"i","FR",208,"cat","ts","(96,120]",48,108.25,0.0956169583333333,0.00446813064221905,0.00480894752723402,0.00597486958530158,-9.41625108357064
"i","FR",208,"cat","ts","(120,144]",48,132.25,0.099164,0.0204527675575856,0.0204527675575856,0.0210720431951822,-1732.05669234537
"i","FR",208,"cat","ts","(144,168]",29,151.5,0.10024975862069,0.0347346890317832,0.0347346890317832,0.0348658917642756,-13482.1413917684
"i","IE",212,"cat","bc","(0,24]",32,8.0071875,0.3143465625,0.107567107649864,0.138268943147855,0.161816016913339,-0.494976515937621
"i","IE",212,"cat","bc","(24,48]",6,39.995,0.498075,0.00294454730512367,0.0990108586266402,0.110645753597583,0.114128395397512
"i","IE",212,"cat","bc","(48,72]",2,48.04,0.45322,0.0570964380381771,0.0633321686787339,0.0852699643848817,-0.788527188049276
"i","IE",212,"cat","bc","(72,96]",6,95.965,0.570081666666667,0.00562876407871877,0.0919028377903522,0.106819365521276,-0.0242689936946368
"i","IE",212,"cat","bc","(144,168]",6,167.955,0.606056666666667,0.0518652292290291,0.100298699374022,0.131979060740516,-0.200708516497157
"i","IE",212,"cat","ts","(0,24]",83,6.72831325301205,0.237596460240964,-0.071202144866954,0.120181439616046,0.180434801992846,0.135939463204343
"i","IE",212,"cat","ts","(24,48]",21,36.5833333333333,0.425429047619048,-0.0428610023150596,0.142137727750114,0.189435230213032,-0.01209863670613
"i","IE",212,"cat","ts","(48,72]",11,48.0845454545455,0.37557,0.0191745637819628,0.106873384833579,0.136464491665143,-0.0109362333771936
"i","IE",212,"cat","ts","(72,96]",12,95.9533333333333,0.53832,-0.121760468747649,0.179159242286935,0.233038146778622,-0.344052082433307
"i","IE",212,"cat","ts","(96,120]",3,104.14,0.508606666666667,-0.0802925156843812,0.133593040702972,0.189681032422528,-0.17127338254895
"i","IE",212,"cat","ts","(120,144]",7,120.06,0.452504285714286,-0.00277293184667476,0.0867994351134823,0.114162970417692,-0.180589459247024
"i","IE",212,"cat","ts","(144,168]",12,167.953333333333,0.592279166666667,-0.137899317520656,0.183002022292525,0.235621795976423,-0.51889765656175
"i","IE",212,"cat","ts","(168,192]",10,168.097,0.541365,-0.0768816800905763,0.117263032339294,0.166911458921676,-0.335224986717229
"i","IE",212,"pig","bsth","(0,24]",61,5.70114754098361,0.0453910229508197,-0.000470957496647646,0.0193275062644066,0.0231108201359719,0.38619800283153
"i","IE",212,"pig","bsth","(24,48]",19,34.1384210526316,0.113206947368421,-0.0428635146439782,0.0428635146439782,0.0451374432145434,-5.69344886769232
"i","IE",212,"pig","bsth","(48,72]",10,48.098,0.129774,-0.043437616286413,0.043437616286413,0.0445267040369937,-22.551822540905
"i","IE",212,"pig","bsth","(72,96]",8,95.97375,0.13514,-0.016655939218789,0.0190356402595003,0.023843108571666,-1.34322244959364
"i","IE",212,"pig","bsth","(96,120]",10,96.13,0.137478,-0.0129852893095461,0.0131193682384814,0.0179468998299756,-2.57455914203601
"i","IE",212,"pig","bsth","(144,168]",5,167.958,0.13366,0.036456094484321,0.036456094484321,0.0437471546149261,-4.94792619956326
"i","IE",212,"pig","bsth","(168,192]",13,168.13,0.141239230769231,0.0385832163813136,0.0385832163813136,0.041633729340088,-20.8874553762512
"i","NL",106,"cat","bc","(0,24]",185,7.1,0.460863086486486,-0.128108610584516,0.157859583208965,0.205445094365372,0.126632156784933
"i","NL",106,"cat","bc","(24,48]",31,46.2741935483871,0.677593225806452,-0.191439294571044,0.226735500842398,0.275410381351217,-2.02977438276229
"i","NL",106,"cat","bc","(48,72]",32,69.475,0.703514375,-0.199015988868783,0.237745251389645,0.288548870522519,-1.95795560839383
"i","NL",106,"cat","bc","(72,96]",26,93.7384615384615,0.696821538461538,-0.172797575518392,0.224390633564744,0.271997190021111,-1.39935281857733
"i","NL",106,"cat","bc","(96,120]",4,96.775,0.7525125,-0.161969643510364,0.161969643510364,0.210905283385241,-5.66685718047377
"i","NL",106,"cat","bsth","(0,24]",18,6.85,0.283613888888889,-0.0944847042210932,0.0944847042210932,0.110748461805987,0.449439270438996
"i","NL",106,"cat","bsth","(24,48]",3,45.9,0.418016666666667,-0.0400551152086085,0.05968735520632,0.0788836578725547,0.321697312419229
"i","NL",106,"cat","bsth","(48,72]",3,69.6333333333333,0.427353333333333,-0.0350288984307501,0.0599423994568988,0.0758458062138621,0.318095259462577
"i","NL",106,"cat","bsth","(72,96]",3,93.5,0.43269,-0.0319800270794966,0.0523209423475057,0.0700278732956784,0.422353804526146
"i","NL",106,"cat","os","(0,24]",122,7.16639344262295,0.0409188245901639,0.021307002250313,0.0388858681243419,0.0558894124760278,-1.25502337040833
"i","NL",106,"cat","os","(24,48]",22,44.0772727272727,0.0949590909090909,0.0453429735702715,0.0851533738676761,0.0941401311004041,-2.28408389238592
"i","NL",106,"cat","os","(48,72]",22,67.9363636363636,0.115818863636364,0.0277712383435488,0.086753038211597,0.0942156740421716,-1.16414586384082
"i","NL",106,"cat","os","(72,96]",17,92.4529411764706,0.0946480588235294,0.0783003535876269,0.0867792033745952,0.0966416087596481,-4.53297566707338
"i","NL",106,"cat","os","(96,120]",6,96.3333333333333,0.166152333333333,-0.0227441044984814,0.101745494338487,0.106562549923961,-0.963168362066499
"i","NL",106,"cat","ts","(0,24]",101,7.0950495049505,0.111744035643564,-0.0166959615418884,0.0405090747280358,0.0531171509040855,0.6140220746719
"i","NL",106,"cat","ts","(24,48]",17,46.0529411764706,0.245396058823529,0.00995897682568818,0.0838517717510735,0.100298130637922,0.104043169243569
"i","NL",106,"cat","ts","(48,72]",18,69.8888888888889,0.267231666666667,0.0176110267009428,0.0887467301465163,0.110895508473519,-0.0181067302126281
"i","NL",106,"cat","ts","(72,96]",9,95.1444444444444,0.285513333333333,-0.013861991957203,0.0900424565147822,0.119951219377249,0.0829356778019066
"i","NL",106,"cat","ts","(96,120]",4,96.775,0.394995,-0.0543724649740707,0.0709074833183394,0.0886077883794551,-16.8979569128338
"i","NL",106,"cat","cs","(0,24]",17,7.51176470588235,0.00829373529411765,-0.00702824460838553,0.00723272410350879,0.0109048208763814,-0.594769187460922
"i","NL",106,"cat","cs","(24,48]",4,41.7,0.0112445,-0.00566028543071706,0.00889256055197073,0.0123821187075835,-0.175180780928545
"i","NL",106,"cat","cs","(48,72]",3,70.1666666666667,0.014326,-0.00552288173916805,0.0101343814490922,0.0127695851453917,-0.199276325629073
"i","NL",106,"cat","cs","(72,96]",3,94.0333333333333,0.014326,-0.00277160392618221,0.00921346257246366,0.0117834898285156,-0.0212064438894464
"i","NL",106,"pig","bc","(0,24]",29,7.28965517241379,0.466813103448276,-0.12687629208962,0.180865479031678,0.239359353312455,-0.502002808478663
"i","NL",106,"pig","bc","(24,48]",8,39.25,0.55654,-0.0330871347649803,0.268450878786697,0.30708394399586,-0.736496319283421
"i","NL",106,"pig","bc","(48,72]",4,66.725,0.5669975,0.00445571476175978,0.185584494199774,0.245980921350003,-1.09793044321791
"i","NL",106,"pig","bc","(72,96]",3,90.0666666666667,0.730363333333333,-0.224342909792353,0.229349391779997,0.278298179990699,-10.0719104655648
"i","NL",106,"pig","os","(0,24]",11,7.88181818181818,0.0391824545454545,0.0623421625666012,0.0625642565035844,0.0805559035477035,-9.79583665303988
"i","NL",106,"pig","os","(24,48]",3,40.1666666666667,0.0629993333333333,0.172121103826024,0.172121103826024,0.173607733866859,-22.1009892878668
"i","NL",106,"pig","os","(48,72]",2,70.25,0.0810035,0.178079923007352,0.178079923007352,0.179134992654093,-28.4730518890022
"i","NL",106,"pig","os","(72,96]",1,93.7,0.057016,0.200951744641123,0.200951744641123,0.200951744641123,-Inf
"i","NL",106,"pig","ts","(0,24]",18,7.13888888888889,0.0856532388888889,-0.0156743343727268,0.03030325930535,0.040645990279062,0.603436078382681
"i","NL",106,"pig","ts","(24,48]",4,41.95,0.1572155,0.0591281880392755,0.0591281880392755,0.083993459138946,0.142376137982652
"i","NL",106,"pig","ts","(48,72]",2,70.45,0.23551,0.112109943805606,0.112109943805606,0.137523812102058,-2.40664342249779
"i","NL",106,"pig","ts","(72,96]",1,82.3,0.084905,0.0978200241188557,0.0978200241188557,0.0978200241188557,-Inf
"i","NL",106,"pig","cs","(0,24]",5,8.9,0.00219982,-0.00046863684704251,0.000784017309108125,0.000932201220899819,0.0945209639050403
"i","NL",106,"pig","cs","(24,48]",2,37.35,0.0049984,0.00132810804359905,0.00137437694086382,0.00191122551025532,-Inf
"i","NL",106,"pig","cs","(48,72]",1,69.3,0.0070005,0.00409572534035587,0.00409572534035587,0.00409572534035587,-Inf
"i","NL",106,"pig","cs","(72,96]",1,93.2,0.009001,0.00563762825517693,0.00563762825517693,0.00563762825517693,-Inf
"i","NL",210,"cat","bc","(0,24]",18,7.11833333333333,0.391842444444444,0.0338989448495903,0.115249290672966,0.133121144796552,0.659585054614668
"i","NL",210,"cat","bc","(24,48]",4,43.3225,0.6386725,-0.0566002995272833,0.197786640450889,0.21128797713055,0.12709084716733
"i","NL",210,"cat","bc","(48,72]",3,70.4333333333333,0.571176666666667,0.0236444537125324,0.184760074386043,0.196784547578023,0.178411907554012
"i","NL",210,"cat","bc","(72,96]",3,94.3733333333333,0.580136666666667,0.0316195038247782,0.197698351963906,0.207616371086262,0.141087674874727
"i","NL",210,"cat","bc","(96,120]",1,118.21,0.88583,-0.241665626831874,0.241665626831874,0.241665626831874,-Inf
"i","NL",210,"cat","bc","(120,144]",1,142.04,0.89405,-0.23765834178611,0.23765834178611,0.23765834178611,-Inf
"i","NL",210,"cat","bc","(168,192]",1,171.85,0.89405,-0.222952518172011,0.222952518172011,0.222952518172011,-Inf
"i","NL",214,"cat","bc","(0,24]",168,7.16607142857143,0.51239925,-0.11444378272287,0.172459115154375,0.212731985845792,0.0962534226123725
"i","NL",214,"cat","bc","(24,48]",27,43.162962962963,0.740106296296296,-0.235791514137441,0.263192419816205,0.300830855542339,-4.01658342129926
"i","NL",214,"cat","bc","(48,72]",28,64.8857142857143,0.760161785714286,-0.187837155996388,0.225031663423297,0.269210932569192,-3.00782266602227
"i","NL",214,"cat","bc","(72,96]",23,85.4869565217391,0.792750434782609,-0.23086623437414,0.249928978345681,0.286152987732076,-3.25817288996346
"i","NL",214,"cat","bc","(96,120]",10,97.07,0.794513,-0.213669171739819,0.233374157757222,0.256875931236256,-1.74545458132452
"i","NL",214,"cat","os","(0,24]",212,7.47594339622642,0.0868237967924528,-0.0121103418569171,0.0477294716932598,0.0693018257686772,0.3673230706927
"i","NL",214,"cat","os","(24,48]",37,40.3351351351351,0.173312567567568,-0.0247103966872076,0.07318346764881,0.0899669093317036,0.381336063535019
"i","NL",214,"cat","os","(48,72]",42,61.9904761904762,0.167951857142857,-0.00414197254932081,0.0929327770618847,0.110359499419712,0.273749102126355
"i","NL",214,"cat","os","(72,96]",32,84.009375,0.178533125,-0.00989540883626501,0.0969786000978261,0.11580272245419,0.263823571332305
"i","NL",214,"cat","os","(96,120]",23,97.1652173913044,0.165458826086957,0.0106299560175128,0.0876523902625394,0.110715024063089,0.121506700418255
"i","NL",214,"cat","ts","(0,24]",10,8.38,0.05004218,0.0648152332803651,0.0648152332803651,0.0922658915568218,-10.1584593706381
"i","NL",214,"cat","ts","(24,48]",2,47.2,0.085099,0.256192760220718,0.256192760220718,0.256372804764358,-1024.95839484593
"i","NL",214,"cat","ts","(48,72]",2,71.25,0.088204,0.285024032178239,0.285024032178239,0.285143146244532,-1941.90502828156
